Net Profit,Total Trades,% Profitable,Avg Trade,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value,simulationCount (_EdgeFinder)
-15167.5,1777,44.625773776027,-8.53545301069218,-19087.5,0.899103623754802,-80.5282718343509,0,201
-24472.5,4443,44.4744541976142,-5.50810263335584,-27292.5,0.902783708897341,-90.3794663465977,0,202
-12772.5,2221,43.8541197658712,-5.75078793336335,-25647.5,0.933604512138067,-50.0931463869007,0,203
-25760,3091,44.613393723714,-8.33387253316079,-27805,0.908955962394854,-93.038374717833,0,204
-12422.5,2221,44.2593426384511,-5.59320126069338,-21760,0.913919445647466,-57.5049184122208,0,205
-21227.5,2843,44.2842068237777,-7.46658459373901,-23577.5,0.858254177587099,-92.0433604336043,0,206
-4857.5,3949,46.1129399848063,-1.23005824259306,-15817.5,0.977734997192524,-31.5575767419198,0,207
-42642.5,2633,43.6004557538929,-16.1954044815799,-48350,0.849318456876827,-89.0147166266569,0,208
-29750,2293,43.6982119494113,-12.974269515918,-32675,0.828012313740226,-91.5948275862069,0,209
-19230,2633,44.9297379415116,-7.30345613368781,-22085,0.905166993379443,-88.5257221774658,0,210
-18397.5,3554,43.725379853686,-5.17656162070906,-21692.5,0.900403313122564,-87.1300023679848,0,211
-41242.5,4739,44.2287402405571,-8.70278539776324,-43920,0.867570561602928,-94.1502111631092,0,212
-7815,2633,46.2590201291303,-2.96809722749715,-10645,0.942349187614112,-74.1109530583215,0,213
-28970,1921,44.4039562727746,-15.0806871421135,-31200,0.859561523638699,-94.3571370409576,0,214
-19510,1870,43.7433155080214,-10.4331550802139,-24745,0.878444260992819,-80.1149779283441,0,215
-36590,2369,43.7315322921064,-15.4453355846349,-39165,0.838063309766433,-93.7964624455268,0,216
-44277.5,2293,43.7418229393807,-19.3098560837331,-47230,0.776342375107339,-94.2074468085106,0,217
-37667.5,4182,44.5241511238642,-9.00705404112865,-41610,0.901333280945084,-91.0117789187557,0,218
-26632.5,2293,42.6515481901439,-11.6146969036197,-30050,0.827274790842467,-89.7472620050548,0,219
-29010,5924,44.2606347062795,-4.89702903443619,-33450,0.926801574485264,-87.333483856401,0,220
-28000,3385,44.1949778434269,-8.27178729689808,-31350,0.903105805000433,-89.8371701291409,0,221
-31612.5,3385,44.3426883308715,-9.33899556868538,-34362.5,0.862197859680478,-92.4139443104582,0,222
-12112.5,2031,44.5100935499754,-5.96381093057607,-20800,0.934767681391623,-58.8342440801457,0,223
-42890,3231,44.3825441039926,-13.2745280099041,-46302.5,0.876171984958173,-93.1783619378666,0,224
-34797.5,3231,44.5372949551223,-10.7698854843702,-41385,0.889628102450242,-84.6139817629179,0,225
-18085,3231,43.8873413803776,-5.59733828536057,-23560,0.917895286413111,-77.810046251479,0,226
535,2451,45.328437372501,0.21827825377397,-21357.5,1.00298016934046,2.56287425149701,0,227
-36710,2962,44.3619176232275,-12.3936529372046,-39242.5,0.872992258789949,-94.4187242798354,0,228
-13495,2221,43.8090950022512,-6.07609185051778,-27965,0.933032280475399,-48.5213483146067,0,229
-31585,3231,44.9086969978335,-9.77561126586196,-34952.5,0.893692571774764,-90.7745365713465,0,230
-33205,2633,44.5119635396886,-12.6110900113938,-39942.5,0.878442319132385,-84.0048067800898,0,231
-30860,1692,42.9669030732861,-18.2387706855792,-36732.5,0.820445685692675,-84.8793233858214,0,232
-32580,2843,44.9173408371439,-11.4597256419275,-37570,0.893322855529088,-87.3048837676693,0,233
-24067.5,2293,43.4801569995639,-10.4960750109027,-24972.5,0.804062442757414,-97.5874303091739,0,234
-14962.5,2221,44.2593426384511,-6.73683025664115,-24142.5,0.912290985828803,-62.8544423440454,0,235
-48607.5,7109,44.6194964129976,-6.83745955830637,-52352.5,0.894500092243915,-92.8953655040612,0,236
-19547.5,7899,45.7526269147993,-2.47468033928345,-25085,0.951230009231307,-78.8285109386027,0,237
-10707.5,2221,44.0342188203512,-4.82102656461054,-17407.5,0.915693955081393,-62.7361945217519,0,238
-19987.5,3554,44.5132245357344,-5.62394485087226,-23887.5,0.906917990033996,-84.764631043257,0,239
-22420,3741,44.2395081529003,-5.99304998663459,-24495,0.89920424403183,-92.8076166821898,0,240
-16140,3231,45.0634478489632,-4.99535747446611,-20737.5,0.908978118655538,-78.8663571952113,0,241
-16925,2154,44.5682451253482,-7.85747446610956,-21700,0.890056352209429,-78.8676607642125,0,242
-2070,2734,45.5376737381127,-0.757132406730066,-13607.5,0.98944967571769,-15.3731897512068,0,243
-9425,2091,45.2415112386418,-4.50741272118603,-14882.5,0.945783479061206,-65.3946227233304,0,244
-9077.5,1974,45.8459979736575,-4.59853090172239,-19122.5,0.946255976080875,-49.28736256278,0,245
-26667.5,4182,45.0741272118604,-6.37673362027738,-32925,0.913099796334012,-81.6581183495369,0,246
-18632.5,2154,44.5218198700093,-8.65018570102136,-25880,0.916960067742223,-73.0185167042226,0,247
-32222.5,2843,43.6510728104115,-11.3339781920507,-36900,0.891528647411297,-88.1841817186645,0,248
-27455,2962,44.8008102633356,-9.26907494935854,-28955,0.874231266963662,-95.4209748892171,0,249
-25070,3554,44.5413618458075,-7.05402363534046,-27430,0.896554569837013,-92.9723715928055,0,250
-8005,2091,46.0545193687231,-3.82831181252989,-13997.5,0.946850361025811,-57.6833003062511,0,251
-36010,4443,44.3844249381049,-8.10488408732838,-39210,0.898752328401223,-92.1207469941161,0,252
-22402.5,3091,44.7428016823035,-7.24765448075057,-26305,0.916905444126075,-87.3647265282246,0,253
-23877.5,4443,44.8120639207742,-5.3741841098357,-26877.5,0.911858619416759,-89.395357543991,0,254
-35537.5,3949,44.8721195239301,-8.9991136996708,-40705,0.901696368678382,-87.7144267555227,0,255
