Net Profit,Total Trades,% Profitable,Avg Trade,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value,simulationCount (_RandomStratTypeTrades)
43825,177,64.9717514124294,247.598870056497,-14322.5,1.75148969005873,346.922620225609,0,302
43336.585,286,62.2377622377622,151.526520979021,-8752.5,1.55756179111606,566.213751429038,0,303
36916.875,301,65.4485049833887,122.647425249169,-10355,1.47538067797701,420.944982896237,0,304
50130.938,150,68,334.206253333333,-9210,2.09175363146659,791.645290169759,0,305
41260.18,136,68.3823529411765,303.383676470588,-13486.25,1.87905850390051,368.764875432913,0,306
44718.054,229,67.6855895196506,195.275344978166,-12198.213,1.67323117709673,422.840848241281,0,307
23283,173,61.849710982659,134.583815028902,-11442.5,1.42680769548042,260,0,308
35917.5,250,66,143.67,-16465,1.48875659125702,254.869611495476,0,309
38422.5,150,67.3333333333333,256.15,-15782.5,1.66775286757039,261.466485199047,0,310
41937.5,167,67.065868263473,251.122754491018,-12565,1.78937461766505,388.760139049826,0,311
43266.619,212,65.0943396226415,204.087825471698,-10426.16,1.71346926300946,465.800438384008,0,312
39302.929,155,67.0967741935484,253.567283870968,-14772.543,1.75346139867825,334.919343712673,0,313
41073,146,66.4383561643836,281.321917808219,-12372,1.8207951559237,404.939367051168,0,314
50435.75,165,66.6666666666667,305.671212121212,-10670,1.92951133881921,779.411991964148,0,315
38422.5,150,67.3333333333333,256.15,-15782.5,1.66775286757039,261.466485199047,0,316
37741.809,126,65.8730158730159,299.538166666667,-13787.5,1.78544044271245,318.026618917211,0,317
41002.5,214,68.6915887850467,191.60046728972,-13722.5,1.62589680964738,417.647058823529,0,318
35917.5,250,66,143.67,-16465,1.48875659125702,254.869611495476,0,319
44057.5,231,70.1298701298701,190.725108225108,-13567.5,1.66459252554965,427.017203779985,0,320
36583.125,158,70.253164556962,231.538765822785,-12620,1.61829762961085,325.907572383074,0,321
47587.635,187,70.5882352941177,254.479331550802,-10437.5,1.90492293796054,642.208299595142,0,322
42372.75,166,68.6746987951807,255.257530120482,-15112.5,1.6717383291653,349.249948485473,0,323
44645,273,66.3003663003663,163.534798534799,-10875,1.57933495539335,464.44733420026,0,324
40138,159,65.4088050314465,252.440251572327,-15159.5,1.74722267470272,331.116977396469,0,325
42027.143,214,68.2242990654206,196.388518691589,-13117.5,1.66813152100473,379.992251356239,0,326
49106.625,150,65.3333333333333,327.3775,-10717.5,1.98092745024592,501.856157383751,0,327
47964.499,195,70.2564102564103,245.97178974359,-10953.749,1.73692147756535,536.504966679634,0,328
40389.25,156,71.7948717948718,258.905448717949,-12947.5,1.66205780204694,352.05273480061,0,329
38575,175,66.8571428571429,220.428571428571,-14047.5,1.63526699328914,330.902852241047,0,330
42272.5,376,63.563829787234,112.426861702128,-14245,1.46874393590774,370.974111452391,0,331
42897.86,272,66.1764705882353,157.712720588235,-11320.357,1.59560863200755,490.962632331903,0,332
32477.633,328,65.5487804878049,99.0171737804878,-16104.464,1.40111457956695,242.171941038467,0,333
42272.5,376,63.563829787234,112.426861702128,-14245,1.46874393590774,370.974111452391,0,334
35841,120,70.8333333333333,298.675,-14508.5,1.86252662230618,294.781428630176,0,335
41047.5,143,67.1328671328671,287.045454545455,-12882.5,1.7617965016471,363.252212389381,0,336
39166.644,159,68.5534591194968,246.331094339623,-15848,1.69726981501914,291.136876533115,0,337
38441.25,175,63.4285714285714,219.664285714286,-12399.25,1.66836331075971,490.681941474934,0,338
34842.5,211,66.824644549763,165.130331753554,-12822.5,1.52582531597812,374.047235641439,0,339
47093.5,199,67.8391959798995,236.650753768844,-13790,1.80425751747281,411.117415975557,0,340
49317.502,187,68.4491978609626,263.729957219251,-13987.5,1.80957026844753,408.934510779436,0,341
40337.51,212,66.9811320754717,190.271273584906,-11880,1.63527929682179,425.164795783926,0,342
44645,273,66.3003663003663,163.534798534799,-10875,1.57933495539335,464.44733420026,0,343
36880,301,65.4485049833887,122.524916943522,-10355,1.47490583652577,420.524515393387,0,344
46512.5,158,67.0886075949367,294.382911392405,-10337.5,1.92599044395779,583.961079723792,0,345
40588.433,418,65.0717703349282,97.101514354067,-13241.874,1.44873055978618,343.26073414119,0,346
37700.296,182,69.7802197802198,207.144483516484,-15872.767,1.6116455026546,261.167985323721,0,347
37515,246,64.6341463414634,152.5,-11892.25,1.53619475382422,356.022681439655,0,348
42674.303,185,69.1891891891892,230.671908108108,-13835,1.69517948239096,425.466630109671,0,349
26992.5,157,66.8789808917197,171.926751592357,-14919.5,1.42741775860021,221.70431211499,0,350
41897.875,228,65.7894736842105,183.762609649123,-16152.625,1.57838537397651,330.486782816182,0,351
30791.995,110,65.4545454545455,279.927227272727,-9527.5,1.85151302318476,413.731877729258,0,352
41047.5,143,67.1328671328671,287.045454545455,-12882.5,1.7617965016471,363.252212389381,0,353
48200,187,69.5187165775401,257.754010695187,-10437.5,1.91691634565083,650.472334682861,0,354
44717.501,273,66.3003663003663,163.80036996337,-10875,1.58027576317924,465.201570871261,0,355
40683.943,247,67.6113360323887,164.712319838057,-10369.285,1.59491878632128,518.266789808917,0,356
47044.834,146,70.5479452054795,322.224890410959,-14063.928,2.10240728451371,367.465994922867,0,357
42272.5,376,63.563829787234,112.426861702128,-14245,1.46874393590774,370.974111452391,0,358
41047.5,143,67.1328671328671,287.045454545455,-12882.5,1.7617965016471,363.252212389381,0,359
42571.875,142,71.1267605633803,299.801936619718,-12822.5,1.99462640363302,555.768603133159,0,360
32989.875,200,67,164.949375,-14477.125,1.50274882274951,265.632328518947,0,361
37887.875,208,66.8269230769231,182.153245192308,-13021.125,1.55857208936328,345.577990856127,0,362
43825,177,64.9717514124294,247.598870056497,-14322.5,1.75148969005873,346.922620225609,0,363
31511.099,104,66.3461538461538,302.991336538462,-11180,1.87438364485113,344.632484312168,0,364
44205,188,70.7446808510638,235.132978723404,-13992.5,1.79882538965439,438.541666666667,0,365
46974.924,295,62.7118644067797,159.237030508475,-8965,1.62215944681744,715.808365714286,0,366
38965.722,429,62.2377622377622,90.8291888111888,-11968.571,1.40452947091827,364.214267494229,0,367
38347.5,200,66.5,191.7375,-14582.5,1.59428150788424,322.586750788644,0,368
30516.093,178,68.5393258426966,171.438724719101,-13992.5,1.50849113115087,284.324043449009,0,369
43289.5,260,66.5384615384615,166.498076923077,-12062,1.68450013835633,408.854363430298,0,370
45365.375,189,71.957671957672,240.028439153439,-12488.125,1.71215831714448,457.975897532967,0,371
45642.5,166,67.4698795180723,274.954819277108,-14897.5,1.85830473414508,409.074613488685,0,372
44645,273,66.3003663003663,163.534798534799,-10875,1.57933495539335,464.44733420026,0,373
38347.5,200,66.5,191.7375,-14582.5,1.59428150788424,322.586750788644,0,374
41047.5,143,67.1328671328671,287.045454545455,-12882.5,1.7617965016471,363.252212389381,0,375
38410,215,70.2325581395349,178.651162790698,-14890,1.61031222690077,300.078125,0,376
38542.375,226,69.9115044247788,170.541482300885,-13479.875,1.52507275671754,309.751466688098,0,377
38422.5,150,67.3333333333333,256.15,-15782.5,1.66775286757039,261.466485199047,0,378
41937.5,167,67.065868263473,251.122754491018,-12565,1.78937461766505,388.760139049826,0,379
46181.441,270,65.5555555555556,171.042374074074,-13631.071,1.6350053413448,399.629259806382,0,380
46337.125,223,68.1614349775785,207.789798206278,-12822.5,1.70625095259869,497.446323134729,0,381
35755,334,62.874251497006,107.050898203593,-13567.5,1.43919665888711,303.265479219678,0,382
44184.208,110,70,401.674618181818,-13685.437,2.11039507753303,403.716174173141,0,383
44105,133,66.9172932330827,331.616541353383,-11885,1.92240928578898,480.054421768707,0,384
44545.76,224,65.1785714285714,198.865,-12086.515,1.68768254750135,451.406643007532,0,385
49342.902,143,67.8321678321678,345.055258741259,-12260,1.93020835139975,499.422085020243,0,386
51606.875,222,68.018018018018,232.463400900901,-10991.25,1.89827244838015,638.797771932539,0,387
40419.749,142,68.3098591549296,284.64611971831,-12106.75,1.83474056073354,355.913389761483,0,388
43867.501,375,66.1333333333333,116.980002666667,-15570,1.49561047917395,305.32452409953,0,389
27580.578,120,61.6666666666667,229.83815,-10782.5,1.59347620216758,342.722311276794,0,390
45252,295,65.0847457627119,153.396610169492,-15557.5,1.63024191863623,318.844460102167,0,391
35380,271,63.4686346863469,130.553505535055,-13450,1.46166895021857,355.042649272454,0,392
35632.5,204,66.6666666666667,174.669117647059,-14161.25,1.54619658938494,322.794700486921,0,393
32651.875,143,67.8321678321678,228.33479020979,-12925.625,1.56864367115475,301.407719379219,0,394
43835,375,65.8666666666667,116.893333333333,-11667.5,1.51058501499665,423.219888969346,0,395
41982.605,155,67.741935483871,270.855516129032,-10695.714,1.74413335644647,443.499850256782,0,396
40553.174,333,65.1651651651652,121.781303303303,-14155,1.47690406213902,345.574554750746,0,397
42272.5,376,63.563829787234,112.426861702128,-14245,1.46874393590774,370.974111452391,0,398
42530.527,293,67.5767918088737,145.15538225256,-10525.446,1.60714074030338,524.744447808624,0,399
49517.363,249,65.0602409638554,198.864911646586,-12009.285,1.77062238198928,487.654245363616,0,400
42493.931,376,63.563829787234,113.01577393617,-14245,1.47164197257211,372.917340939008,0,401
29775.241,330,61.8181818181818,90.228003030303,-11604.64,1.34664527336435,278.999722642319,0,402
38422.5,150,67.3333333333333,256.15,-15782.5,1.66775286757039,261.466485199047,0,403
43207.5,188,70.7446808510638,229.827127659574,-14777.5,1.78041181251693,370.085653104925,0,404
27811.961,122,61.4754098360656,227.966893442623,-10782.5,1.57168484096134,345.597527182355,0,405
41052.5,143,67.1328671328671,287.08041958042,-12882.5,1.76188929615367,363.296460176991,0,406
38171.431,300,63.6666666666667,127.238103333333,-15437.5,1.52080317145098,291.107195424214,0,407
35755,334,62.874251497006,107.050898203593,-13567.5,1.43919665888711,303.265479219678,0,408
26103.972,209,59.8086124401914,124.899387559809,-10851.066,1.4714098061363,297.445028330461,0,409
40719.917,300,65.6666666666667,135.733056666667,-13347.276,1.52207952133518,369.600589111138,0,410
35362.598,138,68.8405797101449,256.250710144928,-12712.321,1.69607134191337,348.320329902886,0,411
31472.528,142,62.6760563380282,221.637521126761,-11797.321,1.58960894981096,280.508289749008,0,412
46045,375,67.7333333333333,122.786666666667,-11667.5,1.53913705286576,444.557084238474,0,413
40866.097,178,69.1011235955056,229.584814606742,-13499.999,1.72951919789853,421.300055938156,0,414
34213.484,334,63.1736526946108,102.435580838323,-13432.5,1.38386316950908,285.707590814196,0,415
38590.002,334,64.0718562874251,115.538928143713,-13432.5,1.44604340162736,322.254713987474,0,416
39451.582,122,69.672131147541,323.37362295082,-13830.78,1.86646087087839,346.622381612337,0,417
39070.099,148,74.3243243243243,263.987155405405,-12986.562,1.7449670708991,341.67117621338,0,418
37468.125,418,62.6794258373206,89.6366626794258,-15629.375,1.42406643700439,263.222832052689,0,419
47087.328,213,69.0140845070423,221.067267605634,-12169.107,1.72325708843303,511.868467232743,0,420
33605.939,135,62.962962962963,248.932881481482,-7077.5,1.69050241240686,693.263310985044,0,421
35755,334,62.874251497006,107.050898203593,-13567.5,1.43919665888711,303.265479219678,0,422
41837.5,143,71.3286713286713,292.56993006993,-13800,1.86005755987255,352.761382799325,0,423
28410.734,409,61.3691931540342,69.4638973105134,-14262.5,1.27856101743504,229.999870471564,0,424
41937.5,167,67.065868263473,251.122754491018,-12565,1.78937461766505,388.760139049826,0,425
38410,215,70.2325581395349,178.651162790698,-14890,1.61031222690077,300.078125,0,426
35755,334,62.874251497006,107.050898203593,-13567.5,1.43919665888711,303.265479219678,0,427
30336.625,143,64.3356643356643,212.144230769231,-9021.625,1.5818441178586,427.781009289126,0,428
37637,230,66.0869565217391,163.639130434783,-12852.5,1.51508847801393,353.731203007519,0,429
32384.75,246,64.2276422764228,131.645325203252,-13800.75,1.44218280375554,302.096548507463,0,430
48250.795,366,66.120218579235,131.832773224044,-12727.5,1.58998703945163,448.011095636026,0,431
48302.5,138,70.2898550724638,350.018115942029,-11527.5,2.09022683670015,428.879023307436,0,432
35355,217,66.3594470046083,162.926267281106,-15105,1.55826622453813,284.833836858006,0,433
47363.629,199,67.8391959798995,238.008185929648,-10625,1.6972510143776,533.224081058261,0,434
46724.536,136,67.6470588235294,343.562764705882,-12610,2.03395387778599,502.009519204942,0,435
43825,177,64.9717514124294,247.598870056497,-14322.5,1.75148969005873,346.922620225609,0,436
45916.621,169,70.414201183432,271.695982248521,-10055,1.93010157185161,612.338284187747,0,437
35262.692,132,65.1515151515152,267.141606060606,-10958.903,1.72775299332128,423.758974297964,0,438
37722.817,174,65.5172413793103,216.797798850575,-14375,1.59791774369415,356.043577159037,0,439
43825,177,64.9717514124294,247.598870056497,-14322.5,1.75148969005873,346.922620225609,0,440
42847.697,161,64.5962732919255,266.134763975155,-13405.178,1.79632524005339,408.60838717368,0,441
41555,223,69.9551569506726,186.345291479821,-11360,1.61490085824208,502.478839177751,0,442
38410,215,70.2325581395349,178.651162790698,-14890,1.61031222690077,300.078125,0,443
44645,273,66.3003663003663,163.534798534799,-10875,1.57933495539335,464.44733420026,0,444
44205,188,70.7446808510638,235.132978723404,-13992.5,1.79882538965439,438.541666666667,0,445
37946.93,277,62.8158844765343,136.992527075812,-12226.961,1.49898471735344,362.713357467113,0,446
37722.817,174,65.5172413793103,216.797798850575,-14375,1.59791774369415,356.043577159037,0,447
41862,198,68.1818181818182,211.424242424242,-14011.25,1.64746732657954,391.828711828712,0,448
44057.5,231,70.1298701298701,190.725108225108,-13567.5,1.66459252554965,427.017203779985,0,449
38422.5,150,67.3333333333333,256.15,-15782.5,1.66775286757039,261.466485199047,0,450
39559.861,120,67.5,329.665508333333,-11073.928,2.00476360199061,446.301696042657,0,451
48070.37,366,63.3879781420765,131.339808743169,-13448.392,1.59122735800829,425.744662157782,0,452
47136.875,198,68.1818181818182,238.065025252525,-12447.5,1.72631406614149,511.384594521291,0,453
44863.427,220,66.3636363636364,203.924668181818,-13725.155,1.76283110670602,422.536115554706,0,454
43094.824,214,69.1588785046729,201.377682242991,-11565,1.69873045370791,447.273731188376,0,455
38410,215,70.2325581395349,178.651162790698,-14890,1.61031222690077,300.078125,0,456
47819.3,169,68.6390532544379,282.954437869822,-10055,1.95170233022015,658.053045466462,0,457
48522.144,158,67.0886075949367,307.10217721519,-12767.5,1.92990882390053,590.832803652968,0,458
29822.5,116,64.6551724137931,257.090517241379,-10725,1.74860370254158,294.615954556681,0,459
41856.688,187,66.8449197860963,223.832556149733,-13332.312,1.70223156517253,405.293517308158,0,460
41879.625,143,66.4335664335664,292.864510489511,-10392.5,1.85327353437803,532.227164416203,0,461
45826.875,209,66.5071770334928,219.267344497608,-11880,1.72697078157068,483.02371541502,0,462
40337.362,242,66.1157024793388,166.683314049587,-15350.713,1.57305683062567,323.294715228377,0,463
48945.114,170,68.2352941176471,287.912435294118,-10055,1.99123633281282,764.76740625,0,464
44057.5,231,70.1298701298701,190.725108225108,-13567.5,1.66459252554965,427.017203779985,0,465
43165.5,213,64.7887323943662,202.654929577465,-13122.5,1.65455331215455,395.469537333944,0,466
41723.575,230,66.9565217391304,181.406847826087,-10670,1.58063608744037,514.946929959889,0,467
35917.5,250,66,143.67,-16465,1.48875659125702,254.869611495476,0,468
43407.875,334,64.6706586826347,129.96369760479,-12452.5,1.52743388907368,402.204076905258,0,469
46512.5,158,67.0886075949367,294.382911392405,-10337.5,1.92599044395779,583.961079723792,0,470
52061.809,226,72.1238938053097,230.361986725664,-12404.418,1.81893265291612,580.760613795564,0,471
38410,215,70.2325581395349,178.651162790698,-14890,1.61031222690077,300.078125,0,472
49576.813,164,65.2439024390244,302.297640243902,-14872.678,1.99141958974268,400.372302340415,0,473
20735.306,207,59.4202898550725,100.170560386473,-13382.946,1.35450983886633,189.442312355294,0,474
38600,230,66.0869565217391,167.826086956522,-14687.5,1.59504769245592,305.863708399366,0,475
35917.5,250,66,143.67,-16465,1.48875659125702,254.869611495476,0,476
43366.716,294,63.265306122449,147.505836734694,-15215.178,1.61237064296783,313.113058907979,0,477
37250.359,301,65.4485049833887,123.75534551495,-10355,1.48066751932607,424.747537058153,0,478
38670,299,65.5518394648829,129.33110367893,-15530,1.4975553268142,272.996823155665,0,479
40219.565,300,65.6666666666667,134.065216666667,-13672.5,1.51369530715869,354.591712585409,0,480
41937.5,167,67.065868263473,251.122754491018,-12565,1.78937461766505,388.760139049826,0,481
40248.394,200,68,201.24197,-15536.428,1.58396899504371,347.976004346372,0,482
21737.5,92,66.304347826087,236.277173913043,-8965,1.69117647058824,311.091234347048,0,483
44645,273,66.3003663003663,163.534798534799,-10875,1.57933495539335,464.44733420026,0,484
38857.5,229,69.8689956331878,169.683406113537,-10782.5,1.53726235741445,479.574205492132,0,485
38046.61,176,66.4772727272727,216.173920454545,-13219.285,1.57399295692394,337.314023007664,0,486
45121.639,172,70.3488372093023,262.335110465116,-11961.784,1.89600731442664,473.842362824888,0,487
38347.5,200,66.5,191.7375,-14582.5,1.59428150788424,322.586750788644,0,488
48289.131,206,65.0485436893204,234.413257281553,-11227.142,1.80461060336567,501.342571602486,0,489
32502.2,317,62.7760252365931,102.530599369085,-13403.437,1.36380728348401,282.114206509418,0,490
41047.5,143,67.1328671328671,287.045454545455,-12882.5,1.7617965016471,363.252212389381,0,491
44449.034,141,66.6666666666667,315.241375886525,-13206.16,1.88219415445251,446.972692240898,0,492
43260,144,70.1388888888889,300.416666666667,-12015,1.86291327980851,380.80985915493,0,493
40572.224,211,66.3507109004739,192.285421800948,-13246.718,1.69828220634204,363.738847492491,0,494
38347.5,200,66.5,191.7375,-14582.5,1.59428150788424,322.586750788644,0,495
41937.5,167,67.065868263473,251.122754491018,-12565,1.78937461766505,388.760139049826,0,496
31500.5,102,67.6470588235294,308.828431372549,-9527.5,1.83873286782179,423.251595566006,0,497
52508.061,169,69.8224852071006,310.698585798817,-10670,2.01516538314039,878.809237293951,0,498
42200.625,176,67.0454545454545,239.776278409091,-12162.5,1.76198483275403,439.58984375,0,499
36343.402,371,64.1509433962264,97.9606522911051,-10592.5,1.42040425314888,402.696975069252,0,500
