Net Profit,Total Trades,% Profitable,Avg Trade,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value,numStratsToGenerate (_EdgeFinder)
18852.5,1683,55.3178847296494,11.2017231134878,-8627.5,1.13905330899301,228.9313904068,0,139
33403.5,3054,55.4354944335298,10.9376227897839,-12492.5,1.15759787501062,276.004957653377,0,140
31282.75,2131,56.9216330361333,14.6798451431253,-9735.5,1.18154292114487,352.263386070604,0,141
-3412.862,2842,51.7241379310345,-1.20086629134412,-12393.241,0.976418137737795,-27.8754783966108,0,142
35469.913,4334,54.1070604522381,8.1841054453161,-14272.813,1.10290817981933,256.187151565299,0,143
36655.057,3620,55,10.1257063535912,-15396.557,1.12629334538158,254.908676005492,0,144
24574.262,2140,54.7663551401869,11.4833,-7237.323,1.16810605686698,417.764580421714,0,145
24939,2511,54.042214257268,9.93189964157706,-5891.411,1.1839922208452,451.473602670282,0,146
18596.151,2097,55.1263710061993,8.86797854077253,-10368.101,1.09760909113069,185.857411263951,0,147
10926.962,1512,54.7619047619048,7.22682671957672,-9978.567,1.09642718944864,117.040312585589,0,148
25342,2557,54.986312084474,9.91083300743058,-7443,1.13813327664538,400.157903047529,0,149
11591.878,4329,52.9221529221529,2.6777264957265,-13113.763,1.05371129319116,89.6249451918981,0,150
10417.824,1604,53.1172069825436,6.49490274314214,-5471.432,1.13685384432464,207.46719262553,0,151
23594.801,2131,55.6546222430784,11.0721731581417,-6055.183,1.15758241938933,460.402082022313,0,152
5477.5,1797,53.1997774067891,3.04813578185865,-11865,1.03402121085076,46.9265367316342,0,153
9262.5,1567,53.6056158264199,5.91097638800255,-10960,1.06306168300654,90.3438185808339,0,154
14574.629,2202,54.6321525885559,6.61881425976385,-10812.681,1.10013031287188,144.193598907603,0,155
25305.301,2124,54.9435028248588,11.9139835216573,-9127.859,1.14468230970001,285.843262611547,0,156
17745,2630,55.0570342205323,6.74714828897338,-9777.5,1.09162670315556,195.712414696353,0,157
22246.551,1494,55.2878179384203,14.8905963855422,-10696.876,1.16304109655181,226.557685539285,0,158
34896.678,2985,54.7403685092127,11.6906793969849,-11442.691,1.14925897349212,338.796416493636,0,159
9890.645,1799,52.9182879377432,5.49785714285714,-6378.877,1.08695023070946,187.720412380996,0,160
36549.375,2868,56.2412831241283,12.7438546025105,-18104.75,1.14005027335177,205.856883369239,0,161
6148.25,1308,54.5107033639144,4.70049694189602,-10591.75,1.05630884346265,59.9873161450838,0,162
-1.815,1723,53.163087637841,-0.00105339524085897,-9793.406,0.999986153985864,-0.0200145427983705,0,163
30742.5,1755,56.6381766381766,17.517094017094,-7436.25,1.22036745830141,449.533906050082,0,164
27623.5,2615,55.2963671128107,10.5634799235182,-8929,1.1343111227804,327.622605704797,0,165
15630.364,3621,53.6039768019884,4.31658768296051,-10543.446,1.07270561167032,155.71181055046,0,166
31226.625,3325,54.796992481203,9.39146616541353,-11095.5,1.10987190341628,302.129795365488,0,167
38327.074,3656,54.7866520787746,10.4833353391685,-10317.197,1.14560209211343,389.35404655884,0,168
27115.51,2517,55.5820421136273,10.7729479539134,-7222.679,1.15892072474763,399.628513853503,0,169
48681.734,2746,56.190823015295,17.7282352512746,-9706.429,1.20901155751097,537.389508185791,0,170
30478.114,5637,53.3971970906511,5.40679687777186,-13959.678,1.10145502330193,225.35483012311,0,171
32505.713,1947,55.1617873651772,16.6952814586543,-4819.157,1.23094167480486,759.268170765605,0,172
13620.625,2072,52.5096525096525,6.57366071428571,-5193.75,1.12784517552093,286.18516086671,0,173
29211.5,3975,54.5660377358491,7.34880503144654,-13857.5,1.10221146469625,217.489064681247,0,174
9052.769,1988,53.8732394366197,4.55370674044266,-10635.629,1.06047449891377,90.9997146197039,0,175
24666.419,2023,54.819574888779,12.1929901136925,-8191.965,1.146681493143,325.54484546253,0,176
21702.733,4002,54.3728135932034,5.42297176411794,-6127.502,1.10111726659115,383.851966409931,0,177
5595.855,1118,55.8139534883721,5.00523703041145,-10486.345,1.05356388185366,55.5099683944079,0,178
8247.5,811,51.0480887792848,10.1695437731196,-3072.5,1.2476169030999,473.314203730273,0,179
18531.152,1979,54.7246083880748,9.36389691763517,-7933.712,1.10420807374994,261.576097750261,0,180
16028.697,2785,53.213644524237,5.75536696588869,-7980.807,1.10407555406021,205.804637644613,0,181
42579.5,4611,53.7193667317285,9.23433094773368,-6354.25,1.18595190654257,756.263043381733,0,182
27879.75,1647,53.6733454766242,16.9275956284153,-5789.75,1.26311766079884,510.407798983935,0,183
19036.5,1608,54.0422885572139,11.8386194029851,-6167,1.28276789162532,384.420436187399,0,184
17856.456,4937,53.0686651812842,3.61686368239822,-15021.631,1.07267277841498,120.19182545491,0,185
21691.25,1710,55.2046783625731,12.6849415204678,-7686.875,1.14854031937067,302.871105681124,0,186
45190.125,5787,54.1040262657681,7.80890357698289,-11578.875,1.13917554348454,429.711996766947,0,187
37440.615,1655,57.0392749244713,22.6227280966767,-8058.75,1.27930009411453,511.745976422347,0,188
36518.318,3120,54.6794871794872,11.7045891025641,-14646.519,1.12520938951978,258.554721570397,0,189
10635.953,1997,54.3314972458688,5.32596544817226,-10006.568,1.07245408415007,110.686624342756,0,190
27986.728,2914,55.3191489361702,9.6042306108442,-6192.86,1.14478708928422,500.209526325375,0,191
14511.667,3102,53.3204384268214,4.67816473243069,-7636.697,1.0963361061712,197.009238278177,0,192
-497.811,1864,54.0772532188841,-0.267065987124463,-8223.761,0.994558462848912,-6.14296250839579,0,193
17170.25,3021,55.4121151936445,5.68363124793115,-23052.875,1.06888507202588,75.6136362385296,0,194
10290.625,2044,54.2563600782779,5.03455234833659,-16213.125,1.06025022230191,65.2932545505016,0,195
40927.383,3955,53.7547408343869,10.3482637168142,-10269.383,1.1869470042474,419.552531376704,0,196
24987.614,3850,53.9480519480519,6.49028935064935,-12272.078,1.0819024777626,214.075648484548,0,197
4418.649,2849,53.1765531765532,1.55094734994735,-15730.013,1.02244808000479,29.0223003422066,0,198
31231.978,2451,55.3651570787434,12.7425450836393,-8347.323,1.2094189933076,412.449099173398,0,199
18319.588,2619,54.9446353570065,6.99487896143566,-12640.021,1.08356785165139,148.138371466614,0,200
18077.111,2742,54.7775346462436,6.59267359591539,-11427.414,1.10343424473905,161.33199237406,0,201
13960.75,6491,52.6883376983516,2.15078570328147,-11526.625,1.0463380086514,123.336351790092,0,202
15005,834,52.8776978417266,17.9916067146283,-3310,1.41073017176487,470.007830853563,0,203
18382.375,2639,54.6419098143236,6.96565934065934,-18079.75,1.09975288845115,103.418472833654,0,204
36330.213,3221,55.7901272896616,11.2791719962744,-14807.875,1.13754738622597,263.302957883007,0,205
27712.622,2337,55.9691912708601,11.8582036799315,-14349.069,1.13578975697722,202.443438629756,0,206
-4089,1183,53.9306846999155,-3.45646661031276,-10494.5,0.960394792917748,-39.4044521538017,0,207
12305,2558,54.3002345582486,4.81039874902267,-12620,1.07718362866552,100.90200902009,0,208
15286.17,1501,53.4310459693538,10.1839906728847,-10543.195,1.15759240006886,158.501746911215,0,209
-7423.685,1245,53.2530120481928,-5.96279919678715,-13801.704,0.926971485640867,-54.1807427747673,0,210
23569.068,1746,55.6701030927835,13.4988934707904,-5706.966,1.18586884031876,461.233846392292,0,211
11476.703,1774,53.1003382187148,6.46939289740699,-6600.728,1.15418231183397,185.267801795612,0,212
20167.5,2150,54.4186046511628,9.38023255813953,-13745,1.10196678211189,158.861756597085,0,213
18930.75,1586,54.3505674653216,11.9361601513241,-8054.25,1.16815263710714,248.459494044689,0,214
23853.816,2795,54.5974955277281,8.53446010733453,-10303.878,1.10149787450008,248.830329870155,0,215
39751.986,2204,56.5335753176044,18.0362912885662,-9578.665,1.25683569091119,442.861578413498,0,216
-5605,1597,51.4088916718848,-3.5097056981841,-10217.5,0.929919979994999,-55.8684276102666,0,217
4793.125,2641,52.3286633850814,1.81489019310867,-10221.875,1.03471848106079,49.5797776053788,0,218
41887.517,2643,55.3159288687098,15.848474082482,-8482.324,1.1823635424396,599.693234933335,0,219
10658.897,3917,53.3316313505234,2.72118892009191,-9604.292,1.05787838572077,116.024146404969,0,220
17324.113,1784,53.0269058295964,9.71082567264574,-3957.977,1.21575188724694,490.701766361883,0,221
52831.25,2789,56.8662603083542,18.9427214055217,-8844.375,1.24110922222095,695.891989791718,0,222
24184.264,5292,52.9856386999244,4.56996674225246,-10682.035,1.10305309309924,233.111787660845,0,223
9362.5,1835,54.2234332425068,5.10217983651226,-16450.5,1.06272422444721,57.979316324003,0,224
4450.521,2349,53.299276287782,1.89464495530013,-9731.557,1.04160710807787,46.913975217774,0,225
11256.25,1277,55.8339859044636,8.81460454189507,-13624.625,1.11408149510735,83.8477797331397,0,226
12876.021,2763,51.9363011219689,4.66015960912052,-7973.219,1.09144227281316,165.273846996664,0,227
9614.015,3494,52.20377790498,2.75157842014883,-8604.112,1.06295192358489,116.722931710271,0,228
33136.732,3043,55.53729871837,10.8894945777194,-15325.294,1.11332769972314,233.065213914339,0,229
24972.25,5289,52.3161278124409,4.72154471544715,-9104,1.09834241796389,286.165702171546,0,230
13964.375,1748,53.604118993135,7.98877288329519,-6734.375,1.12149934201225,212.608240555714,0,231
11418.75,1976,52.9858299595142,5.77871963562753,-10998.125,1.07607935238857,113.421902160417,0,232
22680,1751,55.1684751570531,12.9525985151342,-6500,1.20890109320761,369.118095819347,0,233
16061.72,1444,55.1246537396122,11.1230747922438,-4774.644,1.16671474166186,366.347116636901,0,234
31245,2820,55.9219858156028,11.0797872340426,-9176,1.14144345204413,369.544648137197,0,235
20508.914,2483,56.1417639951671,8.25973177607733,-13862.503,1.1152116793865,154.326669293845,0,236
19489.752,1657,53.7718768859384,11.7620712130356,-10613.689,1.14060483457804,193.712214331726,0,237
34316.875,3447,54.2210617928634,9.95557731360604,-7920.625,1.18066921348167,524.271937362742,0,238
17312.358,2661,53.5888763622698,6.50595941375423,-8207.513,1.11851631864491,253.074420789213,0,239
34501.353,4505,54.6947835738069,7.65845793562708,-12537.191,1.10884477106943,297.690016066865,0,240
31209.153,5392,53.6535608308605,5.78804766320475,-9187.046,1.11625909112747,386.127405706452,0,241
6095.303,1694,52.0070838252656,3.59817178276269,-7421.091,1.07183476322583,82.916984703359,0,242
11247.625,1142,54.0280210157618,9.84905866900175,-7026,1.12215256547402,172.675110343504,0,243
32733.25,1914,56.1650992685475,17.1020114942529,-8854.5,1.18944250805543,393.215808757283,0,244
24509.971,2034,54.4247787610619,12.0501332350049,-11430.314,1.12846800537755,235.587805245646,0,245
29684.777,2452,53.9967373572594,12.1063527732463,-9252.145,1.17547303386885,357.986709108439,0,246
19257.98,2055,55.2311435523114,9.3712798053528,-14928.222,1.12170879912872,134.429385129769,0,247
10358.185,2892,53.0774550484094,3.581668395574,-7999.066,1.07794464851896,133.411861774488,0,248
32752.546,5926,53.6280796490044,5.52692305096186,-7603.947,1.11933885887719,460.890805232554,0,249
5490.218,1990,52.6130653266332,2.75890351758794,-13804.409,1.0456427214339,41.5472080514535,0,250
23416.198,2920,53.527397260274,8.01924589041096,-5328.126,1.13852278998299,462.228278356348,0,251
16643.727,2156,53.2467532467532,7.71972495361781,-11432.501,1.10009927877479,167.158105900073,0,252
18239,1956,53.3231083844581,9.32464212678937,-11303.5,1.12291839361652,164.969247467438,0,253
12817.5,1324,54.833836858006,9.68089123867069,-4810,1.20462164750958,276.537216828479,0,254
13530.908,1998,53.7037037037037,6.77222622622623,-11656.875,1.10632907640346,122.030622851023,0,255
34886.169,3107,54.4254908271645,11.228248793048,-8413.754,1.14995208098704,502.591736305861,0,256
16273,1965,54.3511450381679,8.28142493638677,-7288.25,1.10270384129596,228.208813939628,0,257
11075,2328,52.6202749140894,4.75730240549828,-13685,1.06880698320985,85.2578906851424,0,258
21178.75,1498,55.0066755674232,14.1380173564753,-3197.5,1.36624802749616,785.744098687567,0,259
2278.75,2077,52.2388059701493,1.09713529128551,-8941.25,1.01848359492233,26.6793502122055,0,260
29497.205,5289,53.9043297409718,5.57708546038949,-10837.374,1.10525236629828,298.709684802054,0,261
3242.638,2067,52.007740686986,1.56876536042574,-5202.707,1.03593540272031,64.3399959681324,0,262
35953.215,6205,52.8444802578566,5.79423287671233,-8753.829,1.11834971560045,427.692218565321,0,263
149.375,1906,51.2591815320042,0.0783709338929696,-11704.375,1.00165423109401,1.31760295495893,0,264
4689.25,1179,54.1984732824427,3.9773112807464,-12565,1.04798929534511,38.7461268332989,0,265
20472.726,1391,54.4212796549245,14.7179913731129,-9959.095,1.16851951023639,224.81208398968,0,266
2897.875,2117,52.1020311761927,1.36885923476618,-7336.625,1.02383204182712,42.7375795004148,0,267
37216.506,4235,54.1204250295159,8.78784085005903,-8664.118,1.15129866690677,445.620309741178,0,268
30369.404,3676,54.7606093579978,8.26153536452666,-13056.096,1.12124080070864,240.481237977682,0,269
10938,1231,54.5897644191714,8.88545897644192,-9838.75,1.10990369108803,114.531033219026,0,270
14916.746,1659,54.9125979505726,8.99140807715491,-5168.579,1.15380691009287,305.939285697438,0,271
17406.049,3364,52.4673008323425,5.17421195005945,-9300.55,1.08349186478013,191.526774170477,0,272
22760,4876,52.0508613617719,4.66776045939295,-11475,1.09368279154961,199.8682766191,0,273
-883.961,1668,52.9376498800959,-0.529952637889688,-8746.984,0.991509217986183,-10.6411785552976,0,274
24330.69,3924,53.5932721712538,6.20048165137615,-7254.643,1.10165788359244,351.128384656081,0,275
22153.888,1678,55.1251489868892,13.2025554231228,-9058.217,1.1511090721219,264.185972409992,0,276
23382.287,4105,53.6662606577345,5.69605042630938,-6003.489,1.1199693868891,426.801751358814,0,277
44415.5,5170,54.6615087040619,8.59100580270793,-10264,1.14604020622624,458.766720033053,0,278
22584.157,3011,53.9355695782132,7.5005503155098,-16014.377,1.09232396146577,141.776775074129,0,279
2706.25,2779,52.356962936308,0.973821518531846,-11105,1.01678599063706,26.0253882771554,0,280
